2023-02-13 13:25:28,618 - INFO - 520
2023-02-13 13:25:29,619 - INFO - 521
2023-02-13 13:25:30,621 - INFO - 522
2023-02-13 13:25:31,622 - INFO - 523
2023-02-13 13:25:32,624 - INFO - 524
2023-02-13 13:25:33,625 - INFO - 525
2023-02-13 13:25:34,626 - INFO - 526
2023-02-13 13:25:35,627 - INFO - 527
2023-02-13 13:25:36,629 - INFO - 528
2023-02-13 13:25:37,630 - INFO - 529
2023-02-13 13:25:38,631 - INFO - 530
2023-02-13 13:25:39,633 - INFO - 531
2023-02-13 13:25:40,634 - INFO - 532
2023-02-13 13:25:41,635 - INFO - 533
2023-02-13 13:25:42,637 - INFO - 534
2023-02-13 13:25:43,638 - INFO - 535
2023-02-13 13:25:44,639 - INFO - 536
2023-02-13 13:25:45,641 - INFO - 537
2023-02-13 13:25:46,642 - INFO - 538
2023-02-13 13:25:47,643 - INFO - 539
2023-02-13 13:25:48,645 - INFO - 540
2023-02-13 13:25:49,646 - INFO - 541
2023-02-13 13:25:50,647 - INFO - 542
2023-02-13 13:25:51,649 - INFO - 543
2023-02-13 13:25:52,650 - INFO - 544
2023-02-13 13:25:53,651 - INFO - 545
2023-02-13 13:25:54,653 - INFO - 546
2023-02-13 13:25:55,654 - INFO - 547
2023-02-13 13:25:56,655 - INFO - 548
2023-02-13 13:25:57,657 - INFO - 549
2023-02-13 13:25:58,658 - INFO - 550
2023-02-13 13:25:59,660 - INFO - 551
2023-02-13 13:26:00,661 - INFO - 552
2023-02-13 13:26:01,662 - INFO - 553
2023-02-13 13:26:02,663 - INFO - 554
2023-02-13 13:26:03,665 - INFO - 555
2023-02-13 13:26:04,666 - INFO - 556
2023-02-13 13:26:05,667 - INFO - 557
2023-02-13 13:26:06,669 - INFO - 558
2023-02-13 13:26:07,670 - INFO - 559
2023-02-13 13:26:08,672 - INFO - 560
2023-02-13 13:26:09,673 - INFO - 561
2023-02-13 13:26:10,675 - INFO - 562
2023-02-13 13:26:11,676 - INFO - 563
2023-02-13 13:26:12,678 - INFO - 564
2023-02-13 13:26:13,680 - INFO - 565
2023-02-13 13:26:14,681 - INFO - 566
2023-02-13 13:26:15,682 - INFO - 567
2023-02-13 13:26:16,683 - INFO - 568
2023-02-13 13:26:17,685 - INFO - 569
2023-02-13 13:26:18,686 - INFO - 570
2023-02-13 13:26:19,688 - INFO - 571
2023-02-13 13:26:20,689 - INFO - 572
2023-02-13 13:26:21,691 - INFO - 573
2023-02-13 13:26:22,692 - INFO - 574
2023-02-13 13:26:23,693 - INFO - 575
2023-02-13 13:26:24,695 - INFO - 576
2023-02-13 13:26:25,696 - INFO - 577
2023-02-13 13:26:26,697 - INFO - 578
2023-02-13 13:26:27,698 - INFO - 579
2023-02-13 13:26:28,700 - INFO - 580
2023-02-13 13:26:29,701 - INFO - 581
2023-02-13 13:26:30,703 - INFO - 582
2023-02-13 13:26:31,704 - INFO - 583
2023-02-13 13:26:32,706 - INFO - 584
2023-02-13 13:26:33,707 - INFO - 585
2023-02-13 13:26:34,708 - INFO - 586
2023-02-13 13:26:35,710 - INFO - 587
2023-02-13 13:26:36,712 - INFO - 588
2023-02-13 13:26:37,713 - INFO - 589
2023-02-13 13:26:38,715 - INFO - 590
2023-02-13 13:26:39,716 - INFO - 591
2023-02-13 13:26:40,718 - INFO - 592
2023-02-13 13:26:41,720 - INFO - 593
2023-02-13 13:26:42,721 - INFO - 594
2023-02-13 13:26:43,722 - INFO - 595
2023-02-13 13:26:44,724 - INFO - 596
2023-02-13 13:26:45,726 - INFO - 597
2023-02-13 13:26:46,727 - INFO - 598
2023-02-13 13:26:47,729 - INFO - 599
2023-02-13 13:26:48,730 - INFO - 600
2023-02-13 13:26:49,732 - INFO - 601
2023-02-13 13:26:50,733 - INFO - 602
2023-02-13 13:26:51,735 - INFO - 603
2023-02-13 13:26:52,737 - INFO - 604
2023-02-13 13:26:53,738 - INFO - 605
2023-02-13 13:26:54,740 - INFO - 606
2023-02-13 13:26:55,741 - INFO - 607
2023-02-13 13:26:56,743 - INFO - 608
